Group	Words
885	presentauerunt presentauerint
886	herefordiensis herfordiensis herefordensis
887	reclamatione reclamationem
888	bempsintona bemsintona
889	constituerunt constituerent constituerant
890	quitantiis quietantiis
891	gislbertus gislebertus
892	noramtonie norhamtonie
893	wirecestrescir wirecestrescire wirecestrescira
894	cognoscere cognoscerem
895	abiuraueram abiurauerat
896	retributori retributore
897	glecestrasira glecestresira glecestrascira
898	aliquatinus aliquatenus
899	contingebant contingebat
900	dispensatione dispensationi
901	norhantonie norhamtonie
902	meisnilhermer mesnilhermer maisnilhermer
903	dicesburgh diclesburgh
904	wirecestresire wirecestrescire wirecestresira
905	shilingforda shilingford
906	ministraturos ministraturo ministraturus ministraturis
907	recipiendis recipiendi recipiendas recipiendos
908	presidentis residentis presidentes
909	comendatur comendantur
910	intromitant intromitent intromitat
911	conditione conditionem condictione
912	incipientis incipientes
913	diripuerint diripuerit
914	pertinerent pertineret
915	comfirmamus confirmamus
916	ordinatione ordinationes ordinationem
917	ocidentali ocidentalis
918	transferat transferant
919	respondere responderet
920	hertfordscira heortfordscira herefordscira hertfordscire hertfordescira hortfordscira
921	clerekenwl clerekenewl clerekenwel
922	uicecomitum uicecomitem
923	camelerton camelertona
924	westmerlanda westmerland
925	consisteret consistere
926	bishopesmore biscopesmore
927	hamptescira hamtescira
928	hardingeswede hardingeswed
929	eboracensis eboracencis eborecensis eboracenses eboracensi eboracenis heboracensis
930	eclesiasticam eclesiastica eclesiasticum eclesiasticas
931	manuteneat manuteneant
932	prouidentia prouidentis prouidentiam
933	perficiendum perficiendam
934	continentibus contingentibus
935	fideiusoris fideiusores
936	cumberlanda cumberland
937	hauekescirc hauekescerc hauekescurc
938	hefordensi herfordensi
939	soliditatem soliditate
940	episcopales episcopale episcopalis episcopalem
941	instituendum instituendus
942	contractauimus contrectauimus
943	patriceseie patriceseia
944	contingenti contingentia contingente
945	constituti constitutio constitutis
946	auctenticis autenticis auctentici auctenticas auctenticia
947	salesberienses salesburienses salesberiensis
948	quorumlibet quarumlibet
949	excomunicamus excomunicatus
950	brumesfelda bromesfelda
951	legrecestrensi legrcestrensi
952	osemundeston osmundeston
953	posterorum posteriorum
954	cisterciensium cistercensium
955	substituent substituet
956	uniuersitatis uniuersitati
957	reficiendam reficiendum reficiendas
958	sleiteburna sleteburna
959	stabilitatem stabilitate
960	concurentes concurente
961	camerarius camberarius
962	considerata considerate
963	mansiunculam mansiunculas mansiuncula
964	decedentibus recedentibus
965	blincefeld blincesfeld
966	restituemus restituimus
967	inquietudinem inquietudine inquietudines
968	adquisierim adquisierit
969	fiscanensem fiscanense
970	ereditario hereditario
971	instituendo instituendi instituendos
972	confirmaueram confirmauerat confirmauerim
973	congregatione congregationi congregationem
974	bartolomeus bartolomeum bertolomeus bartolmeus
975	conformetur confirmetur
976	rationabiles rationabilis rationabilem rationabile
977	destinauerant destinauerat
978	solemniter solempniter
979	supramemorate supramemorata
980	luxoniensi leuxoniensi
981	cantebruge cantebrugie
982	orationibus rationibus
983	suscitetur suscitentur
984	persoluerem persoluere persolueret
985	obfdientiam obedientiam
986	dirationauit dirationaui disrationauit
987	molendinario molendinarios molendinarii
988	interfuerat interfuerit interfuerant
989	legreestrie legrecestrie legredestrie
990	norhamtone norhamtonie
991	coroboratur coroboretur coroboratus coroboratum
992	sufraganeus sufraganeum sufraganeis
993	rotamagensi rotomagensi rotmagensi
994	euerwikshire euerwicshire euerwiksire
995	coroborata conroborata
996	consueuerint consueuerunt consueuerant consueuerit
997	destructore destructores destructor
998	auctoritate auctoritatem auctoritati autoritate
999	uenientibus uendentibus euenientibus
1000	continebantur contineantur continebatur
1001	alfemestune alfelmestune
1002	stafordsira stafordscira stafordsire stafordshira
1003	manifestus manifestius
1004	eclesiasticorum eclesiasticarum
1005	placitetur placitentur
1006	persoluisent persoluiset
1007	abundantia habundantia
1008	seueritati seueritatis
1009	carisimorum karisimorum
1010	exsecrabilis execrabilis
1011	promouenda promouendas
1012	uisitauerint uisitauerunt
1013	camberlenc camberlenco
1014	preceptorum preceptorem
1015	brauncestre brancestre
1016	concanonicus concanonicis concanonicum
1017	glastonieni glastoniensi
1018	prouenientis prouenientes
1019	paternitatis paternitati
1020	cirencestriam cirencestria
1021	difinitionem difinitione definitionem
1022	sufraganei sufraganeis
1023	huntedonia huntedoniam huntendonia
1024	flandrensem flandrense
1025	saresberiam salesberiam saresburiam saresberia
1026	dedicatione dedicationi dedicationes dedicationem
1027	administrandum administrandam
1028	cluniacensi cluniacensis
1029	pertenentibus pertinentibus
1030	substrahatur subtrahatur
1031	barbefluuium barbifluuium
1032	diligentius diligentibus
1033	presidentium residentium
1034	piscatoriam piscatoria
1035	exprimandas exprimendas
1036	supradictam supradicta supradictas supradictum
1037	tentauerit atentauerit
1038	contestabatur contestabantur
1039	excomunicare excomunicari
1040	peremptorie peremptoria peremptorio
1041	significandum significandam
1042	conscientiam conscientia
1043	perpetuandam perpetrandam
1044	cenilewrda cenilewurda cenileworda
1045	lanstauaton lanstaueton lanstauatona
1046	cliuelandia cliuelanda cliuelandie
1047	preiudicare preiudicari
1048	tancardiuile tancardiuila
1049	protomartir protomartiri
1050	arcideaconus arcidiaconus
1051	flemeneformte flemenefirmte
1052	conestabilis conestabulis
1053	condempnantes condempnante
1054	recognoscendam recognoscendum
1055	denunciabunt renunciabunt denuntiabunt
1056	kinildewurde kinilewurde kinildewrde
1057	securitate securitatem securitates
1058	licefeldiam licfeldiam licesfeldiam
1059	bridelingtona bridlingtona bridelintona bridelington
1060	constituetis constitutis
1061	confirmata confirmatas confirmatam
1062	substitutus substitutis
1063	sabricteswro sabricteswrd
1064	satisfecerat satisfecerit
1065	presentaret presentare presentaset
1066	retinemento retenemento
1067	adquietandas adquietanda
1068	pertinendas pertinendis
1069	quietantia quietantiam quietantias
1070	benignitatem benignitate
1071	sustentationi sustentatione sustentationis
1072	colecestriensi colecestrensi
1073	alegationibus legationibus
1074	disturbatione disturbationem
1075	wlnestewait wluestewait
1076	huntedonie huntendonie
1077	leoministriam leoministria
1078	presentandum presentandus
1079	operationum operationem
1080	consuetudinario consuetudinarii consuetudinaria consuetudinarie
1081	arcidiaconi arcidiaconis arcidiacono arcidiacon
1082	oxenefordscire oxenefordsire oxenefordescire oxenefordscira oxenefordscir
1083	deforciate deforciante
1084	implacitauit inplacitauit
1085	propensiori propensioris
1086	preceperunt preceserunt receperunt
1087	recognoscentis recognoscentes
1088	calumniatores calumpniatores
1089	bucinghamscira bucingehamscira
1090	oseneiensi oseneiensis
1091	presentatas presentatis presentatus presentatos presentata
1092	consuetudinariis consuetudinarias consuetudinarii
1093	permisionem permisione
1094	conferendas conferendam conferenda
1095	berecestria bercestria berencestria bernecestria
1096	flimenefirmte flemenefirmte
1097	arciepiscopatus arcepiscopatus arciepiscopatum arciepiscopatui arciepiscopatu
1098	dunholmensis dunolmensis dunhelmensis dunhalmensis
1099	fraternitatis fraternitati
1100	westburhunta westburhunt
1101	inmunitates inmunitatem
1102	habundantur habundanter
1103	conuertendos conuertendas conuertendis
1104	misericordiam misericordia
1105	legrecostrie legrecestrie
1106	perdiderint perdiderunt
1107	quorumcunque quorumcumque
1108	bedministr bedeministr
1109	nutrierunt nutriuerunt
1110	mercintona mercintonam
1111	herfordensem herefordensem
1112	instrumenta instrumenti instrumento
1113	preueniente proueniente
1114	lincolensis lincoliensis linconensis
1115	incipiebant incipiebat
1116	fidelitates fidelitatem fidelitatis fidelitate
1117	recognouerunt recongnouerunt recognauerunt
1118	dunestanula dunestanuila
1119	restitutionis restitutioni
1120	almodesberia almodesberiam
1121	eboracense eboracenses eboracensem
1122	augmentauerit aumentauerit
1123	resipiscat resipiscant
1124	presentatur presentatum presentetur presentatus
1125	pauperatem paupertatem
1126	concedentes concedente
1127	instituatur instituetur instituantur
1128	aministrationis administrationis
1129	inconuulsum inconuulsam
1130	cicestrense cicestrensem cicestrensi
1131	restitutione restitutionem restitutioni
1132	preteritorum preteritarum
1133	uexationibus uenationibus
1134	elemosinarius elemosinarium
1135	blecestunam blecestonam
1136	infangantef infangentef infanganteaf infangintef infanganteof
1137	frustratoriam frustratoria
1138	perficiendas perficiendos perficiendam
1139	lincolnien lincolnienc
1140	curtilagium cortilagium
1141	arcipresule arcipresuli
1142	contingeret contingerit contigeret contingere contineret
1143	ramesiensi ramesiensis rameseiensi
1144	institueremus institueramus
1145	eclesiasticis eclesiastici eclesiastices eclesiasticas
1146	ierosolimitane ierosolimitani ierosolomitane ierosolimitano ierosolimitan
1147	conquieuise conqueuise
1148	profectibus prouectibus
1149	tortitudinem fortitudinem
1150	clerkenwele clerkenwel
1151	arcidiaconale arcidiaconali
1152	institutionem institutione institutiones
1153	leicestrie leiscestrie
1154	dominiorum dominicorum
1155	indisolubili indisolubile
1156	infringeret infringere infringerent
1157	uendicauerat uendicauerant
1158	interposuit interposui
1159	colecestriam colcestriam colecestria colecestream
1160	omnipotente omnipotenti
1161	rationabili rationabilis rationabile
1162	consideraui considerauo
1163	senescalus senescaldus
1164	consecrata consecratam
1165	andecauensis andegauensis
1166	deuenesire deuenescire
1167	profesione profesiones profesionem
1168	tesaurarii tesaurariis
1169	disratiocinauit diratiocinauit
1170	sanctitate sanctitatem
1171	cantorberia cantorberie cantorberi cantorberiam
1172	estbarsham westbarsham
1173	windreshores windreshore windresores windeshores
1174	salopesburie salopesberie salopesburi salopesburia
1175	warengeford walengeford warengeforda
1176	infangenehteof infangeneteof
1177	administrationum administrationem
1178	ricemundiam ricemundia
1179	pulsationem pulsatione
1180	eboracsira eboracsiria eboracshira eboracscira eboracisira
1181	atestationis atestationes
1182	cristianisimi cristianisimo
1183	constabulus constabulis
1184	bristelmetonam bristelmetona
1185	constantino constantin constantini constantinio
1186	pertinentes pertinente pertinentis pertinentem
1187	solempnitatis solemnitatis
1188	promouendis promouendas
1189	hospitalariorum hospitelariorum
1190	propinquior propinquiori propinquiore
1191	testificari testificati testificare
1192	spiritalem spiritualem
1193	cristescercia cristescerciam cristescurcia
1194	contrectase contractase
1195	oxineforda oxinefordam
1196	continenciam continencia
1197	indemnitati indempnitati
1198	precipientes precipiente
1199	compleantur compleatur
1200	sueinestorp sweinestorp
1201	uidentibus euidentibus
1202	cisterciencis cisterciensis
1203	adquisierint adquisierit adquiesierint adquisierunt adquisierant
1204	apelatione apelationem apelationes
1205	impenderint impenderit
1206	posteritate posteritati posteritates
1207	arciepiscopis arciepiscopos arciepiscopi arciepiscopus
1208	pertinebat pertinebant
1209	septentrionalis septentrionali
1210	acquietandum adquietandum
1211	westburcedun estburcedun
1212	leicestriam leicestria leecestriam
1213	procurationem procuratione
1214	religiosarum religiosorum
1215	colecestrense colecestrensi
1216	walingefordia walengefordia
1217	inpedimento impedimento
1218	iudicabimus iudicauimus
1219	quietudine quietudines quietudinem
1220	cedificauimus edificauimus
1221	presumptionis presumptioni
1222	escambiauerunt excambiauerunt
1223	renuntiatum renunciatum
1224	sustentandas sustentandam sustentandos
1225	transactauit transactaui
1226	baptoniensi batoniensi
1227	miserabile miserabilem
1228	conestabulatum constabulatum
1229	forisfecerit forisfecerint
1230	cestrescire cestrescira
1231	saresberiensem saresburiensem
1232	distributionem distributione
1233	discretionis discretioni
1234	windeleshore windelesore windeleshora windeleshores
1235	imperaticis imperatricis
1236	constantiam constanciam constantia
1237	defendentes decendentes defendente
1238	stibinctune stibinctuna
1239	egneshamnensi egneshamnensis
1240	columberiis columbariis
1241	gloucestrensi gloucestriensi
1242	determinatos determinatis
1243	recognouit recongnouit
1244	goldingaham goldingeham goldingham
1245	acquiescentes adquiescentes
1246	expeditionem expeditionum expeditione expeditiones
1247	suggestioni suggestione
1248	saluberimum saluberimam
1249	salebiriensem salesbiriensem
1250	lincolscira lincolescira lincolnscira
1251	cepiscoporum episcoporum
1252	desideramus decideramus
1253	presumptionem presumptione
1254	acquietabunt adquietabunt
1255	indisolubilem indisolubile
1256	esiamentis eisiamentis
1257	permansura permansuram
1258	seruientum seruientium
1259	comutationes comutatione comutationem
1260	propinquiorem propinquiorum propinquiores propinquiore
1261	quatraginta quadraginta
1262	interuentus interuentu
1263	confirmationi confirmatione confirmationis
1264	dorobernensis dorobernensi
1265	predecesors predecesore predecesori predecesoris predecesores predecesor
1266	manutenentiam manutenentium
1267	integritatem integritate
1268	dudeneburia dudeneberia
1269	diminuerit diminuerint
1270	depredatione deprecatione
1271	eboracisire eboraciscire eboracisira
1272	karliolensi karliolensis karleolensi carliolensi
1273	transactione transactioni transactionem
1274	confirmante confirmant confirmate confirmantes
1275	reuocauerint reuocauerit
1276	instrumentis instrumenti
1277	kenildewrte kenildewrde
1278	indempnitatis indempnitati
1279	idempnitatem indempnitatem
1280	stabilienda stabiliendam
1281	iemeticensi gemeticensi iumeticensi
1282	ocupationem ocupatione ocupationes
1283	exhortatione exhortationem exortatione
1284	rieualensi rieualensis
1285	uenerabilem uenerabile uenerabiles
1286	recuperaui recuperauit
1287	nutrimenti nutrimentis
1288	wintonienses wintoniensis wintoniense wintoniensem
1289	comunitate comunitatem
1290	uendiderant uendiderat uendiderint uendiderunt
1291	concordatus concordatum concordatos
1292	sulimitati sublimitati
1293	ministrationem aministrationem
1294	comendabilem comendabiles
1295	constructionem constructione
1296	montisburgo montisburg montisburgi montisbergo
1297	concanonici concanonicis
1298	tekesberiam teckesberiam
1299	desideranter desiderantes
1300	dunelmiensis dunelmensis
1301	quandocunque quandocumque
1302	destiterunt destiterint
1303	respondiset respondisent
1304	quedesleiam quedesleia
1305	contradidit contradidi
1306	conuentione contentione conuentionem conuentiones conuentiono conuention conuentioni
1307	intromitet intromitent
1308	reuerentisimo reuerendisimo reuerentisimi
1309	traditionem traditione
1310	saisiauimus saisauimus
1311	aministrare ministrare
1312	multitudini multitudine
1313	rouelueston roulueston
1314	conuersatione conuersationem
1315	sepelientur sepeliantur
1316	oxenfordshire oxenfordshira
1317	spirituali spiritualis spiritualia
1318	prestesfeld prestefeld
1319	cordewanerio cordwanerio
1320	esperesholt speresholt
1321	imunitatem impunitatem inmunitatem
1322	winbodesham winebodesham
1323	predecesorum predecesorem predicesorum
1324	haggehurst hauggehurst haggehurste
1325	cestreshira cestrishira cestresira cestrescira
1326	exemplificet examplificet
1327	euuangeliste euangeliste
1328	meretonensis moretonensis
1329	peremptorium peremptorius
1330	wasingetona wasingtona
1331	persorensi persorensis
1332	wigornensi wigornensis wigorniensi
1333	percipiendis percipiendos percipiendas
1334	uertebatur uertebantur
1335	terminandam terminanda terminandas
1336	reuocatione reuocationem
1337	sustinenda sustinendam
1338	celebrandam celebrandum celebranda
1339	euerwicsira euerwicscira
1340	dirationatus dirationatum
1341	glowecestrie glouecestrie
1342	gloucestre gloucestrie
1343	prouisionem promisionem prouisione
1344	compositionem compositione
1345	disturbabit disturbauit
1346	liberalibus liberalius
1347	uicecomitibiis uicecomitibis
1348	refutatione refutationem
1349	bardulfiuila bardulfiuilam
1350	maltrauersi maltrauers maltrauerso
1351	purprestura purpresturam
1352	lincolnensi lincoliensi lincolniensi
1353	exaltationem exaltatione
1354	prouenerit prouenerint
1355	windresore windreshore windresores
1356	warantabimus warentabimus
1357	saresburia saresburiam
1358	heortfordiscira heortfordscira
1359	satisfecerint satisfecerunt satisfecerit
1360	hundretorum hundredorum
1361	perseuerante perseuerantes
1362	demonstrare demonstrari
1363	clarembaldum clarembaldus
1364	pertineant pertinebant
1365	specialibus specialius
1366	recuperationem recuperatione
1367	ierisolimitani ierusolimitani ierosolimitani
1368	excelentia excelentiam
1369	uenerabili uenerabilis
1370	rameseiensis ramesiensis rameseiensi
1371	infirmariam infirmaria
1372	constiterit constituerit constiterat
1373	arcdiaconis arcidiaconis
1374	erogauerunt erogauerint rogauerunt
1375	benefitiorum benefitioum
1376	representet representat
1377	salebensis salebiensis
1378	perseuerase perseuerare
1379	stapelbrige stapilbrige
1380	disturbentur disturbetur
1381	wirecestriam wirecestria wirecestram
1382	frideswidam frideswida
1383	wirecestre wirecestrie wigrecestre
1384	lindocolinensi lindocolinensis
1385	uictoriosisimi uictoriosisimo
1386	cecestrensi cicestrensi lecestrensi
1387	renuntiationem renuntiatione
1388	honorifiice honorifice
1389	receptione receptionem
1390	beningword beningworda
1391	concesionem concesiones concesione confesionem
1392	oxenefordensi oxinefordensi
1393	legrecestr legrecestra legrecestre
1394	legrecestria legrecestrie legrecestra legrecestriam
1395	couentrense couentrensi couentrenses couentrensem couentrens
1396	cristianitate cristianitatem
1397	obuentionem obuentionum obuentiones
1398	teukesburia teokesburia
1399	recongnitio recognitio
1400	escambiaui escambiauit
1401	auctentica auctenticas auctenticia
1402	dilatationem dilatatione
1403	guarentizabimus guarantizabimus garentizabimus
1404	arcepiscopo arciepiscopo arcepiscopi
1405	dubitationem dubitatione
1406	presibiterum presbiterum
1407	wergildweof wergeldweof
1408	residentibus presidentibus
1409	determinatio determinati determinatis
1410	disposuerunt disposuerant
1411	radingensem radingenses radingense
1412	pertinentie pertinente pertinentis pertinenti pertinentia
1413	conuenerat conuenerant
1414	exigebatur exigebantur
1415	beningwrda beningworda
1416	necesariarum necesariorum
1417	recordationem recordatione
1418	finaliliter finabiliter
1419	congregati congregatis
1420	suprascriptos suprascripto suprascriptis suprascriptas
1421	emendationis emendationes
1422	cancelariam cancelarium
1423	anuntiatione anunciatione anuntiationem
1424	uirecestre uirecestrie
1425	liberalitate liberalitatem
1426	brokesburn brokesburne brockesburn
1427	infangendetef infangenetef
1428	cunestabularius conestabularius
1429	constancien constantien constancie
1430	perceperunt perceperint
1431	habitationis habitationi
1432	testabantur testabuntur testabatur
1433	glecestrensi glecestriensi lecestrensi glecestrensis
1434	fiscanensi fiscanensis
1435	donstabulam dunstabulam
1436	inmunitatibus imunitatibus
1437	berkelaihernese berkelaihernes
1438	obseruetur obseruentur
1439	restructione destructione
1440	consiliariis consiliarii
1441	moretoniensis moretonensis
1442	carnotensis carnotensi
1443	sulfhamtuna sulfhamtona
1444	atentauerint atentauerit
1445	saresbergensi saresberiensi
1446	conducendam conducendum
1447	heremitagio heremitagii
1448	metropolitana metropolitani metropolitane metropolitano
1449	transactionis transactioni
1450	lanstanetone lanstauetone
1451	peregrinatione peregrinationem
1452	liexouiensi lexouiensi
1453	cantebriggesire cantebriggescire
1454	impresione impresionem
1455	huntendone huntendonie
1456	obseruaturam obseruaturum
1457	altercationes altercatione
1458	fundatione fundationem
1459	cantebriggeshira cantebriggescira
1460	presencialiter presentialiter
1461	solidatorum solidatarum
1462	clamauerint clamauerunt clamauerit
1463	wintonienei wintoniensi
1464	restituerit restitueret
1465	meneuiensi meneuiensis
1466	constituta constitutas constitutam
1467	grentemaisnil grentemaisnilo
1468	transierint transierunt
1469	penitenciis penitencii penitentiis
1470	temeritate temeritatem
1471	windesores windlesores windresores windeshores windelsores
1472	transgresi transgresio
1473	contumacia contumaciam
1474	reclamantes reclamante
1475	imperatrici imperatrice imperatricis
1476	cominatione dominatione
1477	nortamptona nortampton nortamptone nortamptonam
1478	fungebantur fungebatur
1479	lincoliascira lincolniascira
1480	instantibus instantius
1481	aclamauimus clamauimus
1482	deliberauimus deliberabimus
1483	supradictorum supradictarum
1484	nortumberlandie nortumberlandia
1485	fuhurnesio furhurnesio
1486	constitutuis constitutis constitutus
1487	dedicationis dedicationi dedicationes
1488	sumoneantur sumonebantur
1489	arcipresulis arcipresuli
1490	testamentis testamenti
1491	couentrensis couentrensi couentrenses couentriensis conuentrensis couintrensis
1492	sareberiensi saresberiensi
1493	windresoras windresoris windresores windlesoras windresoram windesoras
1494	reparationem reparatione
1495	disaisirentur disaisientur
1496	prememorata prememorate prememorati
1497	lincoliensem lincolienses lincolniensem
1498	clamationem clamatione
1499	proponerent proponeret
1500	presentante presentate
1501	patrocinium latrocinium
1502	mansiuncule mansiuncula
1503	higherfeldebec hiherfeldebec
1504	wintreburn wintreburna
1505	constabulariam constabularium
1506	acquitanorum aquitanorum
1507	helemosinam elemosinam
1508	stafordiam stanfordiam
1509	custodienda custodiendam
1510	godwinestone godwineston
1511	defensionis defensinis
1512	controuersiis controuersias
1513	excomunicatam excomunicatum
1514	dinoscitur dignoscitur
1515	contulerit contulerint
1516	steuecewrta steuecewrda
1517	sacerdotali sacerdotale
1518	lunduniensi lundoniensi
1519	blecestona blecestonam
1520	qualitatem equalitatem
1521	proprietate proprietatem
1522	propinquius propinquiis
1523	septingentis septingentas
1524	tesaurario tesaurarios
1525	transferendam transferandam
1526	posidentur posideantur
1527	halingeberig halingeberi
1528	pertingentem pertinentem
1529	irnperpetuum inperpetuum
1530	perturbationem perturbatione
1531	benignitatis benignitati
1532	difinitioni difinitione
1533	diminutionem diminutione
1534	medietarias medietaria
1535	curtilagii curtilagiis
1536	manieuilain mangeuilain
1537	carpentarii carpentario
1538	sublimitate sublimitati
1539	prsepositus prepositus
1540	confirmase confirmaset
1541	imperatoris imperatori
1542	disensiones disensionem
1543	importabiliter inportabiliter
1544	propinquorum propinquiorum
1545	suscipiamus suscipimus suscipiemus
1546	forsisfaciat forisfaciat
1547	recipiendo recipiendos precipiendo
1548	contradicente contradicentes
1549	wapentaciis wapentacis wapentagiis
1550	permanendam permanenda
1551	infirmitatem infirmitate
1552	predictorum predictarum
1553	contientie continentie
1554	londinensi londiniensi
1555	precentoris precentori preceptoris
1556	deseruiendo deseruiendi
1557	dublinensis dublinensi
1558	grantebruge grentebruge
1559	substituetur substituatur
1560	edificauerat edificauerit
1561	leoministrie leoministria
1562	dardintona dardingtona
1563	westmonasteriurm westmonasterium
1564	filiorumque filiarumque
1565	norwicencis norwicensis
1566	ocupauerant ocupauerat
1567	incarnatiione incarnatione
1568	mercatoriam mercatoria
1569	sparweseie spareweseie
1570	conuertetur conuertatur conuertentur
1571	calumpniabitur calumpniabatur
1572	suscipient suscipiente
1573	dispositione dispositioni dispositionem
1574	sepeliendo sepeliendos
1575	usurpauerat usurpauerit
1576	respondebunt responderunt
1577	glocestriensi glowcestriensi glecestriensi gloucestriensi
1578	anunciationem anunciatione anuntiationem
1579	dunestapele dunestaple
1580	prouidentem prouidentes
1581	dunestauila dunestanuila
1582	hundingtune hundinctune
1583	infangenetefe infangenetef infangeneteue
1584	uiolauerit uiolauerint
1585	disaisiatus disaisiatur disaisitus
1586	confirmemus confirmamus
1587	omnipotentia omnipotentis omnipotenti
1588	concesionis concesioni concesiones
1589	prosecutiones prosecutione
1590	snotingehamscire esnotingehamscire
1591	consentanea consentanca
1592	adstantibus astantibus
1593	licesfeldenses licesfeldensis licesfeldensem
1594	iustitiarum iusticiarum
1595	quibuscumque quibuscunque
1596	abendonensi abendonensis abendonense
1597	submonitionibus sumonitionibus
1598	sarisburiensis sarisburiensi saresburiensis sarisberiensis
1599	lamberhersta lamberherste
1600	iusticiari iusticiario iusticiarii
1601	warengefordia walengefordia warengeforda
1602	congregationum congregationem
1603	doroberensi dorobernensi dorobemensi
1604	intrauerant intrauerunt
1605	ambianensi ambianensis
1606	prescripta prescriptam prescriptas
1607	presentati presentatis presentatio
1608	infangenheof infangenteof
1609	quieteclamantia quietaclamantia quieticlamantia
1610	cesariburg cesariburgo
1611	constabulo conestabulo
1612	recipiendum recipiendam
1613	gloriosisimi gloriosisime
1614	uendicabat uendicabant
1615	constituerimus constitueremus constitueramus
1616	donestanuila dunestanuila
1617	inpedimentum impedimentum
1618	qualitercunque qualitercumque
1619	infregerint infregerit
1620	conucntionem conuentionem
1621	landauensi landauensis
1622	nortumberlandiam nortumberlandia
1623	silkstonam silkestonam
1624	infanguenetef infangenetef infangueneteof infangnenetef
1625	contradictor contradicto
1626	conceserit conceserint
1627	herefortsira herefordsira herefortscira
1628	obseruandi obseruandis
1629	felicitate felicitatem
1630	inuestituram inuestaturam
1631	hestelsceit hestelscait
1632	considerabo considerauo
1633	administratione administrationem aministratione administrationi
1634	arciepiscope arciepiscopi arciepiscopo arciepiscop
1635	supranominato supranominata
1636	constringat constringas constringit
1637	prenominatum prenominatus prenominatam
1638	duneimensis dunelmensis
1639	infangenetuf infangenetef
1640	criptamque scriptamque
1641	clarembaldi clarembaldo
1642	arcdiacono arcidiacono
1643	berkelhernes berkelhernese
1644	retinuerint retinuerunt retinuerit
1645	purificationem purificatione
1646	ministraturum ministraturus
1647	glilebertus gilebertus
1648	licesfeldensi licefeldensi licesfeldensis
1649	priuilegiis priuilegii
1650	nordhamtonam norhamtonam
1651	comendetur comendentur
1652	monasterii monasteriis
1653	cantuariencis cantuariensis
1654	dauintreiam dauentreiam
1655	uniuersali uniuersalis
1656	watrefordiensi watrefordensi
1657	estburhunt westburhunt hestburhunt
1658	ministerii ministeriis
1659	huntigefeud huntingefeud
1660	dunhelmensi dunhelmensis dunelmensi
1661	suscipiemur suscipiemus
1662	huderesfeld hudresfeld
1663	confederationem confederatione
1664	estretementona estretementon
1665	solicitudinem solicitudines solicitudine
1666	bristoaldum bristoldum
1667	calumpniatus calumpniatas
1668	placitabant placitabunt
1669	familiarum familiarium
1670	legecestra legrecestra
1671	quamplurimi quamplurimis
1672	coroborationem coroboratione
1673	coroboranda coroborandam
1674	subtrahantur subtrahatur subtrahentur
1675	persoluetur persoluentur persoluatur
1676	emendauerit emendauerint
1677	lincolneshire lincolnshire lincolnescire
1678	beltesforde beltesfordie
1679	saresbiriensium saresburiensium
1680	hokenartuna hokenartune
1681	tranquilitate tranquilitati tranquilitatem
1682	disrationent disrationet
1683	districtionem districtione
1684	controuersiam controuersia controuersias
1685	distingunt distinguant
1686	indignatione indignationem
1687	coroborase coroborasne
1688	uintoniensis wintoniensis
1689	presidente prescidente presidentes
1690	precedentem precedente
1691	dispensario despensario dispensarii
1692	kinildewrda kinildewrde
1693	perceperit perceperint
1694	posteritatis posteritati posteritates
1695	brungarflet brungarftet
1696	absolutione absolutionem
1697	percipiendam percipienda percipiendas percipiendum
1698	apostolici apostolicis
1699	storteford storteforde
1700	suficientia suficienti suficiencia
1701	carlentonam carlentona
1702	extendatur extendantur
1703	conuenientes conuenienter conuenientem
1704	emendationum emendationem
1705	oxenfordam oxenfordiam oxenefordam
1706	diligentiore diligentiori
1707	elimosinario elemosinario
1708	renunciatione renuntiatione
1709	residentes presidentes
1710	redintegrare redintegrari
1711	liberationes liberationis liberatione liberationem
1712	clarebaldus clarembaldus
1713	reuocaretur reuocarentur
1714	familiaribus familiarius
1715	uicecomitise uicecomitis
1716	merlebergam merleberga
1717	canturiensis cantuariensis
1718	teokesburiam teokesburia
1719	securitatis securitates securitati
1720	rectitudinum rectitudinem
1721	arcidiaconalia arcidiaconali
1722	construxerant construxerat construxerunt
1723	legationis alegationis
1724	distribuerit distribuerat
1725	consecraui consecrauit
1726	carliolensis karliolensis carlolensis carliolensi
1727	ramesiensem remesiensem
1728	conductitias conductitius conductitiis
1729	procuratoris procuratores procuratori
1730	superscripta superscriptas
1731	dilectisimi dilectisimo dilectisimis dilectisime
1732	transmutare transmutari
1733	hundinctun hundinctune
1734	ardingtona dardingtona
1735	mclxxxxiiii mclxxxiiii
1736	preparanda preparandam
1737	impetitione impeditione
1738	instituerunt instituerant
1739	continentia contingentia continencia continentie
1740	abstulerit abstulerint
1741	constituant constituent constituat
1742	carpentarium carpentarius
1743	forestarum forestarium
1744	oxenefordsir oxenefordsire oxenefordsira oxenefordscir
1745	deregnauerunt dereinauerunt
1746	batonensis batoniensis
1747	impediente impedimente
1748	seruauerit seruauerint
1749	protestemur protestamur
1750	constituendam constituendum constituendas
1751	semplingaham semplingham
1752	restauratione restaurationem
1753	excoluerit excoluerint
1754	postulationes postulatione
1755	ministraturi ministraturo ministraturis
1756	hauekecerc hauekescerc
1757	bradenestok bradenstok
1758	aduocationem aduocatione
1759	dauentreia dauentreiam
1760	infongenteof infangenteof infongentef infongeneteof
1761	bartolmeum bartolomeum
