Group,Words
2820,constituet constituent
2821,sempiternis sempiternos sempiterni
2822,winterborne winterburne winterborn winteborne
2823,sutheweardne suthewearde suthweardne suthewardne suthewerdne
2824,perfruendamque perfruendumque
2825,quamplurima quamplurimi quamplurimas
2826,alysednesse alesednesse alisednesse alysednisse alysednysse alysendnesse
2827,salutifera salutiferam
2828,despiciendo respiciendo dispiciendo
2829,consignatum consignatam consignatur
2830,protoplasti prothoplasti protoplasto
2831,consenserit consenserint consenserat consencerit
2832,deseruerit deseruierit
2833,dccccxlvii dccccxlviii
2834,flammiuomas flammivomas flammiuoma flamiuomas
2835,forisfacture forisfactura forisfactures forifacture forisfacturi
2836,usurpatione usurpacione usurpationem
2837,hereditabiliter hereditabilter
2838,preuaricationis prevaricationis preuaricacionis
2839,paradisiace paradisiaco paradisice
2840,amenitatis amoenitatis
2841,diuinitate diuinitatem
2842,conferetur conferentur
2843,fugitiuorum fugitivorum
2844,imitationem limitationem imutationem imitatione iritationem
2845,egelnothus eagelnothus
2846,conseruatores conseruatore conseruatoris conservatores conseruatorem
2847,huntendonie huntedonie huntindonie huntendone huntendonia huntondonie
2848,contradictor contradicto
2849,consolationem consolatione consolationum consolationes
2850,rotomagensem rotomagenses rotomagense
2851,postularet postularent
2852,cenomanensis cenomanensi
2853,excelentisimus excelentisimum excelentisimis
2854,restituerit restitueret restiterit restituerint destituerit
2855,constabulus conestabulus constabulis
2856,aceptabile acceptabile aceptabiles aceptabilem
2857,redeuntibus redentibus
2858,confirmaretur confirmarentur
2859,salopesburi salopesbur salopesburie salopesburia salopesbiri
2860,liberationis liberationes liberationi
2861,retinuerat retinuerant
2862,quietationes quietationem quietatione quitationes quictationes
2863,salopesberiam salopesberia salopesberian
2864,protestantur protestatur
2865,conestabularii constabularii conestabulario
2866,martiniaco martigniaco
2867,penitentiis penitentias penitenciis
2868,guarantizare garantizare guarentizare gwarantizare
2869,subtrahatur subtrahantur subtrahitur substrahatur subtrahetur
2870,deuoluatur deuoluantur
2871,preiudicare preiudicari preiudiciare
2872,castelanis castelaniis castelanias
2873,retractatione retractationes
2874,spiritualem spirituales spirituale spiritalem
2875,kirkesteda kirkestedam
2876,ostenderet ostenderent
2877,denuntiamus renuntiamus denunciamus denuntianus
2878,habitationis habitationi habitationes
2879,testificandum testificandam
2880,rauenswart rauenswarte raueneswart
2881,dorkecestria dorkecestrie dorkecestriam dorcecestria dorkcestria
2882,adquietauit adquietabit acquietauit aquietauit
2883,forisfacere forifacere forisfaceret
2884,seueritate seueritatem
2885,fauorabiles fauorabilem fauorabilis
2886,ocupationem ocupatione ocupationes
2887,suscitetur suscitentur
2888,interuenise interuenire interueniset
2889,contemptores contemplores contemptorem
2890,computandum comutandum commutandum
2891,purprestura purpresturas purpresturam purpresture
2892,rieualenses rieualensis rieualensem
2893,transgresus transgresu transgresum transgressus trangresus
2894,wigorniensem wigornensem wigornienses wigorniense
2895,dispensare dispensaret
2896,intromitent intromitant intromitet intromitens intromitunt
2897,guarentabimus guarantabimus
2898,contrectauimus contractauimus
2899,bolingtona bolingtonam
2900,denuntietis denuncietis denuntiatis
2901,interposuit interposui
2902,conseruando conseruanda conseruande conseruandos conseruandi
2903,interuenerit interuenerat
2904,watlintona watlingtona
2905,prosecutione prosecutioni prosecutionem prosecutiones
2906,salopesbir salopesbiri
2907,prosequentur prosequantur prosequntur prosequuntur prosequetur
2908,bernecestria berecestria bernecestrie berncestria
2909,obseruauerit obseruauerint
2910,conuentrensi couentrensi conuentrensis conuentrens
2911,familiarium familiarius familiarum
2912,abundantiorem habundantiorem
2913,goldingham goldingeham goldingaham
2914,augmentandum augmentandam agmentandum
2915,apropriare appropriare
2916,martirologio martirologii martirilogio matirologio
2917,prestiterit prestiterint restiterit prestiterat
2918,amplectentes amplectantes
2919,asignauerimus asignaueramus
2920,infortunium infortunum
2921,sotularibus socularibus
2922,subtraxerint subtraxerit subtraxerunt subtraxerant
2923,burdegalensis burdegalensi
2924,mercandisis mercandisas marcandisis mercandizis mercandiis
2925,lateranensis lateranensi
2926,pontefractum pontemfractum
2927,deputatorum deputatarum
2928,infirmarii infirmariis
2929,warantizauerunt warantizauerint
2930,coadiutores coadiutorem coadiutoris
2931,rikingehal rikingehale
2932,penitentiario penitenciario penitentiarios penitentiarii penetentiario
2933,restituentur restituantur restituetur restituuntur
2934,acquietationis adquietationis aquietationis
2935,staingateside staingatside
2936,consueuistis consueuisti
2937,comonitionem comonitione somonitionem comonitiones
2938,gikeleswik gikeleswike gikesleswik
2939,distribuet distribuent
2940,conuincatur conuincantur conuincitur
2941,resignationis resingnationis resignationi resignationes designationis
2942,conuentuales conuentualis conuentuale conuentualem
2943,executoris cexecutoris executorias executoriis
2944,protestatione protestationem protestationes protestationi
2945,cirograpis cirographis
2946,solutiones solutioneis
2947,concedentis concedentes concedendis
2948,comendandam comendanda comendandum
2949,permiserunt permiserint
2950,certificare certificari certificaret certificarem
2951,licefelden licefeldens licesfelden
2952,uendicantes uendicante mendicantes
2953,pretermitendum pretermittendum
2954,uendicatione uendicationem uendicationi uendicationes uindicatione
2955,matutinarum matutinarium matutinorum
2956,renunciarunt renuntiarunt renunciabunt
2957,cancefelde cauncefelde
2958,ameringhale ambringhale
2959,procreandis procreandi
2960,lilingston lilingeston lilingaston
2961,conuentionali conuentionale conuentionaui conuentionalis
2962,indulgentiarum indulgenciarum indulgentiarium
2963,alduluestre alduluestrew alduluistre aduluestre
2964,obligatoria obligatoriam obligatorias obligatorie obligatorio obligatorii
2965,forestariam forestarium forestaria
2966,transgresor transgresore transgresori
2967,contrauenientes contrauenientem contraueniente
2968,fidelitatibus fidelitalibus
2969,spiritualiter spiritaliter
2970,computatione comutatione computationem commutatione computationi computationes
2971,suplicauimus puplicauimus
2972,excipiendi excipiendis
2973,fodringeie foderingeie
2974,exhibitores exhibitorem exhibitore exhibitoris
2975,cadelingtone cadelintone adelingtone cadlingtone
2976,enormitatem enormitate enormitates
2977,raimbaldus ragimbaldus
2978,dominicatu dominicatum dominicatus dominicatui
2979,flauiniaci flauigniaci
2980,uicedomini uicedominii
2981,giselbertus gislbertus
2982,calumpniabat calumpniabant calumpniabar calumpniabam calumpniebat calumniabat
2983,florentini florentinis
2984,domnopetro dominopetro
2985,uirsionensis uirsionenses
2986,petragoricensis petragoricensi petragoricenses
2987,gigniacensis giniacensis gigniacenses igniacensis gigniacensi
2988,ermensendis ermesendis ermensendi germensendis hermensendis
2989,forefecerint forefecerit forifecerint
2990,garantirent garantiret garandirent garantient garentirent guarantirent garantisent
2991,arcipresbiteratus arcipresbiteratu
2992,pruuinienses pruuinenses pruuiniensis prouinienses
2993,acquisierimus acquisieramus adquisierimus aqquisierimus acquiesierimus acquisiuerimus
2994,apendicias appendicias
2995,costamenta constamenta
2996,iusticiabiles iusticiabilis
2997,permutauerunt permutauerint
2998,garantizaturum garentizaturum garandizaturum
2999,claustralem claustrales
3000,manusmortue manusmortua
3001,contrauenienti contrauenient contraueniente contraueniendi
3002,trikingham trikindgham
3003,occidentalem ocidentalem occidentale occidentales
3004,patrocinante patrocinanti
3005,sequestratus sequestratum sequestramus sequestratis sequestratas sequestratos
3006,ecclesiasticarum eclesiasticarum ecclesiasticorum
3007,acherontici acherontica
3008,permansurum permansuram
3009,invisibilia inuisibilia
3010,promiserit promiserint
3011,ecclesiasticum eclesiasticum ecclesiasticam ecclesiasticus
3012,difficultatibus dificultatibus
3013,cirographorum cyrographorum cirograporum chirographorum
3014,constituantur constituatur constituentur constituuntur
3015,manifestare manifestari
3016,athelardus athelhardus athelwardus
3017,mancipetur mancipentur
3018,relinquendi relinquendo relinquenda delinquendi reliquendi relinquendis
3019,britannice brittannice
3020,machinamenta machinamento
3021,conscriptum conscriptam conscriptus
3022,perseuerat perseuerant
3023,conscripserunt conscripserant
3024,metropolitanam metropolitana metropolitanum metrapolitanam
3025,emendacione emendatione emendacionem
3026,prosperitatis prosperitates prosperitati
3027,celeberrimo celeberrima celeberimo
3028,werenberht werenberhto werenbearht
3029,commendavi commendavit
3030,positionem apositionem opositionem
3031,presbytero presbyteros
3032,refectionis refectiones refectioni defectionis prefectionis
3033,preordinatus preordinatum preordinatas preordinatos preordinatis
3034,concordantes concordante
3035,ministrent aministrent
3036,circumiacentibus circumjacentibus
3037,nominatorum nominatarum
3038,consentirent consentiret consentient
3039,concedendi concedendis
3040,comparatione comparationem conparatione comparacione
3041,totillantis titillantis
3042,successionis successiones
3043,architectorio architectoris
3044,athelstani adthelstani
3045,presentisque presentiaque presentique
3046,cristemalford cristemelford cristemalforde cristemaleford cristmalford
3047,terrestrium terestrium
3048,reseruentur reseruetur reserventur reseruantur
3049,eboracensium eborascensium
3050,migrauerit migrauerint
3051,comprehendam comprehensam comprehendat conprehendam
3052,anatematizatus anathematizatus anatematizamus anatematizatum
3053,cantwarabyrig cantwarbyrig cantwarebyrig cantuwarabyrig cantwarabirig
3054,expeditionemque expedicionemque
3055,witlesmere witelesmere
3056,interdicta interdictam interdictas
3057,uuigornensis uuigornensi guigornensis uuegornensis
3058,septentrionalis septentrionali septemtrionalis
3059,deficientibus defitientibus
3060,quantotius quantotieus
3061,gebrothran gebrotheran
3062,responsione responsionem respontione responsiones
3063,patrocinatur patrocinator patrocinatus patrocinetur
3064,suprascriptorum suprascriptarum
3065,confirmetis confirmatis
3066,wiuelesford wiueleford wiuelesforde wiuelisford tiuelesford
3067,satisfaciendo satisfaciendi satisfacienda
3068,inteligens intelligens
3069,antecesore antecesores antecesorem
3070,dirationatum dirationatus
3071,uenerationis uenerationi generationis
3072,suscipiatis suscipietis
3073,disturbentur disturbetur
3074,heremitagium hereditagium hermitagium
3075,ermentrudis hermentrudis elmentrudis ermentrudim
3076,conquisiuit conquisiui
3077,arcipresulis archipresulis arcipresuli arcipresules
3078,oswaldeslawe oswaldeslaw
3079,transferetur transferatur transfertur
3080,infractione infractionem
3081,suggerente suggerentes
3082,corexerint correxerint
3083,pictauensem pictauenses
3084,testificantur testificatur
3085,abundantia habundantia abundantiam
3086,perficiendas perficiendam perficienda perficiendis perficiendos
3087,instituerunt instituerant instituerint institerunt instituerent
3088,mancipatos emancipatos
3089,deuotisimi deuotissimi deuotisimis
3090,clarembaldi clarembaudi clarembaldo clarambaldi clerembaldi
3091,impetrauimus impetrabimus imperauimus
3092,gilibertus gislibertus guilibertus
3093,posidentium possidentium
3094,superuenientibus supervenientibus
3095,piscariarum piscariorum
3096,wasingburg wasingburgh wasingeburg whasingburg
3097,notinghamie notinghamia notinghame
3098,margaritam marguaritam
3099,decideremus desideremus decideramus deciderimus decederemus
3100,pertinuise pertinuisse
3101,combustionem combustione
3102,renuntiatione renuntiationem renunciatione renuntiationi denuntiatione renuntiationes
3103,inplacitauit implacitauit inplacitaui inplacitabit
3104,inquireret inquirerent
3105,acomodauit accomodauit
3106,purgationem purgatione
3107,extenduntur extendantur expenduntur
3108,consentaneum consentaneus consentanium
3109,transgresio transgresi
3110,deliberauimus deliberabimus
3111,hunstanton hunstanston
3112,celebrabuntur celebrabantur
3113,saxlingham saxlingeham
3114,cokerington kokerington cokeringtona cokerinton
3115,batoniensem batoniense
3116,ueruntamen uerunptamen
3117,confederationis confederationes
3118,destruatur destruantur
3119,requisierint requisierit requisierunt requisierant requiserint
3120,uehementius uehementibus
3121,transfretationem transfretatione trausfretationem
3122,crucesignatis crucesignatus crucesignati crucesignatos
3123,transgresores transgressores transgresorem transgresore transgresoris
3124,perticensis perticensi
3125,lincolnien lincolnienc lincolniens
3126,quieteclamauerunt quietclamauerunt quietaclamauerunt quietuclamauerunt
3127,sidesterne sidersterne
3128,renunciauimus denunciauimus renuntiauimus
3129,humeresfeld huderesfeld
3130,edificandi edificandis
3131,quomodocumque quomodocunque
3132,berningham berningeham
3133,laborauimus laborabimus
3134,consensise consensiset
3135,negligatur necgligatur
3136,ataciamentis ataciamenti
3137,superplusagio superplusagii
3138,uicecomitisa uicecomitis uicecomitise uicecomilisa
3139,complacere complaceret
3140,proximiores proximiore proximiorem
3141,alricesholm alfricesholm
3142,mutauerint imutauerint
3143,festinatione festinacione
3144,columbario columbarios
3145,geinesburg geinesburgo
3146,superuenientium supervenientium
3147,continuato continuatos continuatio
3148,columbarum columbarium
3149,malmesburiensis malmesburiensi malmesburienses
3150,deliberandum deliberandam
3151,reconuentionis reconuentiones
3152,deterioratione deteriorationem
3153,iniungendum iniungendam
3154,inuiolabiter inuiolabilter
3155,institueretur instituerentur
3156,inplacitari implacitari inplacitati inplacitaui
3157,percepturi percepturis
3158,prosequendum prosequendam
3159,cliuelande cliuelandie
3160,houedenscir houedenscire houedenascir houedensir
3161,norhamptonie norhamtonie norhamptone norhamptonia norhamptunie nortamptonie
3162,derlington derlingtone derlingtona
3163,contrahere contraheret
3164,persoluebant persoluebat
3165,exercitium excercitium
3166,confectorum confectarum confecturum
3167,ailingtone alilingtone
3168,procurentur procuretur procurantur
3169,kenteleswort kenteleswrt kentelesworte
3170,astrinxerunt abstrinxerunt astrixerunt
3171,hemingforde hemingford
3172,separabili separabilis
3173,presumptuosa presumptuose
3174,henxteseie henxsteseie henxtesheie
3175,asportationem asportatione absportationem
3176,goldesborug goldesboruh
3177,apruamentis apruiamentis apruuamentis
3178,grandimontis grandismontis grandmontis grandifontis
3179,taliabiles tailiabiles
3180,submisionem submisiones submisione submisionum
3181,conueniendo conueniendi conueniend
3182,recacientur recaciantur
3183,edificauerint edificauerit edificauerunt edificauerant
3184,continuata continuatam continuatas
3185,camberlain caumberlain
3186,uariationem cariationem
3187,asociauerunt asociauerint adsociauerunt
3188,octingentis octingentas octigentis octingintis
3189,seperabili seperabilis
3190,obstinaciam obstinacia obstinatiam
3191,respondendi respondendo respondend
3192,reseruationem reseruatione
3193,requisitionis requisitiones
3194,beliocensis beliocensi belilocensis beliiocensis belicensis
3195,sanctisima sanctisimam sanctissima
3196,werpitionem uerpitionem werpitione
3197,helemosine heelemosine
3198,perueniret peruenirent
3199,herleboldus herlebodus erleboldus herlebaldus heleboldus
3200,basiliensis basiliensi masiliensis
3201,beluacensem beluacenses beluacense
3202,arcemboudus arcembaudus arcenboudus
3203,conflentio confluentio
3204,flauiniacum flauigniacum
3205,denominata denominatam denominatas
3206,bracarensis bracarensi bracarenses
3207,uiromandensis uiromandensi
3208,cardinalium cardinarium
3209,humolariensem humolarienses
3210,obligauerat obligauerant obligauerit
3211,deuoluentur deuoluetur deuoluantur deuoluntur
3212,columbensis columbenses columbensi
3213,fontisiohanis fontisioanis
3214,altisiodoro autisiodoro altisiodori altisiodor
3215,iusticiabunt iustitiabunt
3216,inuadiationem inuadiationes inuadiatione inuadictionem
3217,corbigniaco corbigniaci corbiniaco corbeigniaco
3218,admodiationis amodiationis admodiationi
3219,sergenteriam sergentariam sergenteria serganteriam
3220,bretigniaco breteigniaco britigniaco bretegniaco
3221,explectabiles explectabilis expletabiles
3222,damnationem dampnationem damnatione
3223,recuperanda recuperando recuperandas recuperandam recuperandi
3224,fritheuualdus fritheuuoldus
3225,erkenuualdus ercenuualdus
3226,appropinquante adpropinquante apropinquante appropinquantem
3227,contendere contenderet contenderem
3228,corruptionis corrupcionis
3229,infelicibus infelicius
3230,jubilationis iubilationis jubilacionis
3231,promotionis promotioni promotiones
3232,excomunico excommunico
3233,reverentissimo reuerentissimo reverentissime reverentissimi reverentissima
3234,immobiliter imobiliter inmobiliter
3235,contradimus contraximus
3236,suthsaxonum suthsaxorum
3237,firmissima firmissimam
3238,precipitur precipiatur
3239,interdictione interdiccione interdictioni
3240,etheldrythe etheldrithe etheldryth etheldrethe atheldrythe
3241,disposuerit disposuerat disposuerint
3242,predestinatione predestinacione predistinatione
3243,reverentia reverentiam
3244,adstipulationibus adstipulacionibus astipulationibus
3245,habitaculum abitaculum
3246,indictionis indictiones inductionis
3247,perturbationibus perturbacionibus
3248,promulgatum promulgatam promulgatur provulgatum
3249,cogitatione cogitationes
3250,scripserunt ascripserunt
3251,serviencium servientium seruiencium
3252,christiano christianos
3253,dubitatione dubitationem
3254,condempnationem condemnationem condempnatione contempnationem condampnationem condempnationes
3255,designatis designastis
3256,etheluulfus ethelwulfus atheluulfus etheluulfes etheluulfum
3257,depredationes depredatione deprecationes
3258,comprehensione conprehensione comprehencione
3259,demonstrare demonstrari
3260,proposuerat proposueram proposuerit proposuerant preposuerat
3261,consentiat consentiant
3262,circumdatur circumdatum circumdatus
3263,pretiosorum preciosorum
3264,uiuificante uiuificantem
3265,abstulerunt abstulerint abstulerant
3266,consideret considerent
3267,dccccxliiii dccccxlviii dcccxliiii dccccxliii dccccxciiii dccccxxiiii dccccxlviiii
3268,iocunditatis jocunditatis
3269,ethelstane ethelstanes
3270,conseruantes conservantes conseruante
3271,euangelica euangelicam euuangelica
3272,apprehensione aprehensione
3273,retractione retractionem detractione
3274,etheluuold etheluuoldi
3275,elfthrythe ealfthrythe
3276,byrhtelmus byrhthelmus byrhtellmus
3277,amminiculante adminiculante aminiculante
3278,humanitate humanitatem
3279,firmauerat firmauerant
3280,comprehensa comprehensam comprehense comprehensi comprehensas
3281,pretitulaui pretitulavi
3282,exhibeatur exhibeantur exhibebatur
3283,contradictio contradicto
3284,consanguinitate consanguinitatem
3285,deceptione deceptionem
3286,diuinitatis divinitatis
3287,computatur computantur
3288,deprecatione depredatione deprecationem deprecationes deprecationi
3289,contradidi contradidit
3290,forisfacta forisfactas
3291,frendliche freondliche
3292,futurorumque futurarumque
3293,prospiciens prospitiens
3294,cristianum christianum
3295,sarisberiensis saresberiensis sarisberiensi sarisburiensis salisberiensis serisberiensis sarisbiriensis
3296,engelranus engelramnus
3297,reclamauerit reclamauerat reclamauerint
3298,contineant continebant
3299,restaurabit restaurauit
3300,ocupauerat ocupauerant
3301,piscatoriam piscatoria
3302,disolutionem dissolutionem disolutiones disolutione
3303,centenarii centenariis
3304,interpelatus interpelatis
3305,prouideatis prouidentis
3306,rogationibus rotationibus
3307,salesberiensis saresberiensis salesberiensi salesbiriensis salisberiensis salesberienses salesboriensis sabesberiensis
3308,inuenientes inuenientis
3309,pictauiensi pictauiensis pictauensi
3310,auctentici auctenticis auctenticia auctenticii
3311,conuocauimus conuocabimus
3312,deputabuntur reputabuntur
3313,herbergagium herberiagium herbergarium herberguagium hebergagium herberagium herbegagium
3314,superadidit superadidi
3315,infangeteof infangenteof infangetef infangteof infangheteof
3316,malmesberie malmesburie malmesberia malmesbirie
3317,depositionis depositiones repositionis
3318,adiudicauit adiudicaui
3319,uicisitudine uicissitudine uicisitudinem uicisitudines
3320,excambiauit excambiaui escambiauit excambiuit
3321,fungebatur fungebantur
3322,monsteriolo monasteriolo mosteriolo monsterolo mousteriolo
3323,wimundeham wimundesham
3324,suscepiset suscepisset suscepisent
3325,calumpniator calumpniatore calumpniatori calumpniatos calumniator
3326,difiniuimus definiuimus difinivimus
3327,instauramenta instauramento instauramenti
3328,recognouise recognouiset recognouitse
3329,eficeretur eficerentur deficeretur
3330,septingentis septingentos septingentas
3331,extremitate extremitatem extremitati extremitates
3332,reficiendas reficiendam reficiendis reficiendos reficienda
3333,osmundeston osemundeston osmundiston osmondeston
3334,excreuerit excreuerint
3335,consignauimus consignavimus
3336,habundantius abundantius habundantiis
3337,cristescurce cristescerce cristescirce crustescurce
3338,ilibatumque ilibatamque illibatumque inlibatumque
3339,interpretationem interpretatione interpretationes
3340,constituerat constituerit constituerant constitueret constiterat constituebat
3341,amantisimo amantissimo
3342,ministrationem aministrationem
3343,adquieuerunt acquieuerunt
3344,atestationis atestationes atestationi testationis arestationis
3345,indubitatam indubitata indubitatum
3346,perceptorum percepturum perceptarum
3347,suscipiendum suscipiendam suscipiendus
3348,reuocationem reuocatione reuocationes
3349,conuertetur conuertatur conuertentur conuertitur
3350,trecentarum trecentorum trescentarum
3351,meneuensis meneuuensis meneuiensis
3352,incarceratus incarceratos incarceratis incarceratum
3353,resignauerit resignauerat resignauerint
3354,optinuerit optinuerint
3355,contrectase contractase contrectare
3356,conuenient conuenienti conuenisent conueniente conuenirent
3357,adquietauerunt acquietauerunt
3358,recordatur recordantur
3359,prouideretur prouiderentur
3360,recipiuntur recipiantur recipientur precipiuntur
3361,renunciase renunciaset
3362,francoplegio franciplegio francoplegii
3363,misericordiis misericordis misericordias
3364,preminemus premineamus preeminemus
3365,comorantur commorantur conmorantur
3366,edificauimus cedificauimus
3367,conquestionem conquestione conquestiones
3368,posideantur posidentur posideatur posidebantur
3369,adiudicauerunt adiudicauerint
3370,comendabilis comendabiles comendabili comandabilis
3371,asertionis assertionis aserationis
3372,administrandi administrando
3373,camelerton camelertona
3374,pecuniaria pecuniariam pecuniarias
3375,auctentica auctenticas auctenticia
3376,fideiusione fideiusionem fideiiusione
3377,acquisitionis adquisitionis
3378,respicientes despicientes respicientis respicientem
3379,falcationem falcationes falcatione
3380,meridionalis meridionali
3381,sustentandos sustentandas sustentandis sustentando
3382,recuperabunt recuperarunt
3383,pokelinton pokelington pokelintona pockelinton
3384,frismarisco fresmarisco frismaresco
3385,colectorum collectorum
3386,corectionibus correctionibus coreptionibus corextionibus
3387,produxerunt produxerant produxerint
3388,atemptaret atemptarent
3389,procurantibus procuratibus
3390,suficerent sufficerent
3391,negligentie negligentia negligencie necligentie negligenti
3392,constantio constantino
3393,ostendendum ostendendam
3394,ruterefeld ruteresfeld
3395,prouenerunt prouenerint
3396,presentauerit presentauerint presentauerat
3397,apropriauit apropriaui
3398,opositione opositionem
3399,relinquatur relinquitur relinquantur
3400,agriculture agricultura
3401,preficiendum reficiendum preficiendus
3402,cohercendi cohercendis conhercendi
3403,quadragesimale quadragesimali quadragesimales quadragesimalem
3404,quietamclamationem quietaclamationem quietamclamatione quietumclamationem
3405,disparagetur disparagentur disparigetur disperagetur
3406,reformandum reformandam
3407,proposuiset proposuisent proposuisem
3408,receptioni receptionis
3409,administrator administratore administratori
3410,subterfugio subterfugii subterfugit
3411,circumspectione circumspectioni
3412,quintadecima quintadecime
3413,plantationem plantatione plantationes
3414,acquietatio aquietatio acquietantio
3415,proueniret prouenirent
3416,wermenistre wermenistr werministre weremenistre
3417,impetrationibus inpetrationibus
3418,tricenarium tricenarius tricenalium tricenariam trecenarium
3419,oponentibus aponentibus
3420,gartionibus partionibus
3421,plenisimam plenissimam
3422,ingrediendi ingrediendo ingredienti
3423,plesington plesinghton
3424,percipiuntur percipientur percipiantur
3425,impignorare inpignorare impignerare impignorari
3426,compulsioni compulsione
3427,sentientes asentientes
3428,almodesbur almodesburi alemodesbur
3429,computandis computandos computandas comutandis computandi
3430,presumpserimus presumserimus
3431,administrent aministrent administret
3432,exemptione exemptionem exemptiones
3433,adimplendum adinplendum adimplendam
3434,procreauerit procreauerint
3435,carectarii carectariis
3436,wilamescote wiliamescote
3437,conducticii conductitii conducticie
3438,crescentium crescentiam
3439,deferentibus referentibus deserentibus
3440,inquietauerit inquietauerint
3441,interlineare interliniare interlineari interlinear
3442,deteriorari deteriorare deteriorati
3443,uiolatione uiolationem
3444,recompensatio recompensati
3445,grandimontensis grandimontensi
3446,nortoseneie nortoseneia nortosenei
3447,comendatam commendatam
3448,reuocationis reuocationes reuocationi
3449,turbatione turbationes turbationem
3450,monstrarunt monstrarent monstrabunt monstarunt
3451,comendationis comendationes comendationi
3452,preficientes proficientes
3453,aduentibus aducentibus
3454,aprouiamentis apruiamentis
3455,pensionaria pensionariam pentionaria
3456,nominationis dominationis cominationis nominationi
3457,diuideretur diuiderentur
3458,tractatibus tractantibus
3459,superuenit superueniat superueniet
3460,bermondseie bermundseie bermondeseie
3461,sauigniaco sauuigniaco
3462,uuerpitionem guerpitionem uerpitionem uuirpitionem uuerpitione
3463,medietariam medietarias medietaria mediatariam medietarium
3464,narbonensis narbonensi barbonensis
3465,saluamenti saluamentis
3466,inefabilis ineffabilis
3467,acquirendi acquirendis
3468,cognatione cognationem
3469,emendaretur emenderetur emandaretur
3470,germiniaco germigniaco
3471,arcipresbiteris arcipresbiteri
3472,reuelationis revelationis
3473,lausanensis lausonensis
3474,mcxxxuiiii mclxxxuiiii
3475,reclamaturum reclamaturam reclamaturus
3476,aremarensis aremarenses
3477,impediretur impedirentur impedietur
3478,pruuiniensibus pruuinensibus pruueniensibus prouiniensibus
3479,expendentur expendantur expendetur expenduntur
3480,montebeleto montebelet
3481,receperant preceperant
3482,piatiuilari piatouilari
3483,participabant participabat participabunt
3484,moisiacensem moisiacense moisiacenses
3485,calagurensis calagurensi calagurenses
3486,garantizatores garantizatorem
3487,permutauimus permutabimus
3488,rabastenis rabastencis
3489,exequtorum exequutorum exsequtorum
3490,sampigniaco campigniaco sampigniaci
3491,construatur construitur construetur conseruatur construantur
3492,sexcentesimo sexcentessimo
3493,nobilitatis nobilitati
3494,septemtrionali septentrionali septemtrionalis
3495,commendanda comendanda commendandi commendande
3496,ecclesiastes eclesiastes
3497,thesaurizate thesaurizat tesaurizate thesaurizare
3498,dccccxxxvii dccccxxxiii dcccclxxxvii dccccxxxii dccccxxxvi dccccxxxviii dcccclxxvii
3499,condempnatum condempnatus condemnatum
3500,possidenda possidendam possidendas
3501,cyrographi cyrographis
3502,prelationis relationis prelationes prolationis
3503,perstrinxi perstrinxit
3504,conspectui conspecturi
3505,diffiniuntur difiniuntur
3506,commissorum commissarum
3507,consentiendum consenciendum consentientum
3508,manifestat manifestata manifestant
3509,posterisque posterique posterisue
3510,substantiis substanciis substantias
3511,cenobialis coenobialis
3512,septingentesimo septingenteseimo
3513,subthronizatus subtronizatus subthonizatus
3514,dirivatisque diriuatisque derivatisque
3515,requiescat requiescant resquiescat
3516,adquietationem adquietatione acquietationem aquietationem
3517,conpetentem competentem conpetenter conpetente
3518,mansuetudinem mansuetudine
3519,eleemosynam eleemosinam elemosynam eleemosyna eleemosnam
3520,subtilissima subtillissima subtilisima
3521,collatione collationem
3522,diuersitate diuersitatem diuersitates diuersitato
3523,interrumpere interumpere
3524,terribiliter teribiliter
3525,venerabile venerabilem venerabiles
3526,uueogernensis uuegernensis uueogernensi
3527,estimacione estimatione estimacionem
3528,concupiscentia concupiscencia concupiscenti
3529,perhamstede peorhamstede
3530,emendaverint emendaverit emendauerint emandaverint
3531,conclusione conclusionem concusione
3532,prememorata prememoratam prememorate prememorati prememorato prememoratas
3533,improbitate inprobitate improbitatem
3534,custodiret custodirent
3535,roborationem roboratione
3536,ethelnothus ethelnothes ethelnotus
3537,folcanstane folcanstan
3538,adnihilare adnichilare
3539,scribuntur ascribuntur
3540,componenda componendam
3541,immortalitatis inmortalitatis imortalitatis
3542,elmihtiges ealmihtiges
3543,cheselburne chiselburne ceselburne
3544,westseaxena westseaxna westsexena
3545,plegmundus plegomundus
3546,gubernatur gubernantur
3547,relinquentibus delinquentibus relinqventibus
3548,innumerabilium inumerabilium
3549,dorobonensis dorobornensis doroborensis
3550,prouinciarum provinciarum
3551,procurarent procurarunt procuraret procurasent
3552,calamitatis calamitati calamitates
3553,festinanter festinantes
3554,messepreost messepreoste messepreosta messpreost messepriost
3555,resignantes resignante designantes presignantes resignantis
3556,athelwoldus ethelwoldus athelwoldes athelwoldum athelwolfus athelwoldis
3557,westminster westmynster westmunster
3558,amabiliter amiabiliter
3559,corrumpitur corumpitur
3560,ortodoxorum orthodoxorum
3561,inuisibilium invisibilium
3562,supereminens supereminent
3563,superficie superficiem
3564,subiciatur subiciantur subiiciatur
3565,includuntur includantur includentur
3566,repetitione repetitioni repetitionem repetitiones
3567,peculiaris peculiarius
3568,grithbrice grithbrices grithbriche
3569,distribuat distribuant
3570,confugerit confugerint
3571,infringerent infringeret infringerint infringerunt
3572,obtemperantes obtemperantem
3573,interiacet interiacent
3574,dcccclxxxiiii dcccclxxiiii dcccclxxxviii dccccxxxiiii dcccclxxxiii dccclxxxiiii dcccclxxviiii
